[19, 2, 0, 107, 0, 0, 0, 121]
[19, 3, 0, 99, 128, 128, 128, 249]
[19, 2, 0, 108, 0, 0, 0, 182]
[19, 3, 0, 99, 128, 128, 128, 182]
[19, 2, 0, 108, 0, 0, 0, 33]
[19, 3, 0, 99, 128, 128, 128, 161]
[19, 2, 0, 108, 0, 0, 0, 35]
[19, 3, 0, 99, 128, 128, 128, 163]
[19, 2, 0, 108, 0, 0, 0, 142]
[19, 3, 0, 99, 128, 128, 128, 142]
[19, 2, 0, 108, 0, 0, 0, 120]
[19, 3, 0, 99, 128, 128, 128, 248]
[19, 2, 0, 107, 0, 0, 0, 8]
[19, 3, 0, 99, 128, 128, 128, 136]
[19, 2, 0, 106, 0, 0, 0, 110]
[19, 3, 0, 99, 128, 128, 128, 238]
[19, 2, 0, 105, 0, 0, 0, 62]
[19, 3, 0, 99, 128, 128, 128, 190]
[19, 2, 0, 104, 0, 0, 0, 240]
[19, 3, 0, 99, 128, 128, 128, 240]
[19, 2, 0, 104, 0, 0, 0, 118]
[19, 3, 0, 99, 128, 128, 128, 246]
[19, 2, 0, 104, 0, 0, 0, 240]
[19, 3, 0, 99, 128, 128, 128, 240]
[19, 2, 0, 105, 0, 0, 0, 16]
[19, 3, 0, 99, 128, 128, 128, 144]
[19, 2, 0, 106, 0, 0, 0, 48]
[19, 3, 0, 99, 128, 128, 128, 176]
[19, 2, 0, 107, 0, 0, 0, 115]
[19, 3, 0, 99, 128, 128, 128, 243]
[19, 2, 0, 107, 0, 0, 0, 35]
[19, 3, 0, 99, 128, 128, 128, 163]
[19, 2, 0, 108, 0, 0, 0, 78]
[19, 3, 0, 99, 128, 128, 128, 206]
[19, 2, 0, 110, 0, 0, 0, 8]
[19, 3, 0, 99, 128, 128, 128, 136]
[19, 2, 0, 111, 0, 0, 0, 220]
[19, 3, 0, 99, 128, 128, 128, 220]
[19, 2, 0, 111, 0, 0, 0, 81]
[19, 3, 0, 99, 128, 128, 128, 209]
[19, 2, 0, 111, 0, 0, 0, 204]
[19, 3, 0, 99, 128, 128, 128, 204]
[19, 2, 0, 109, 0, 0, 0, 52]
[19, 3, 0, 99, 128, 128, 128, 180]
[19, 2, 0, 108, 0, 0, 0, 129]
[19, 3, 0, 99, 128, 128, 128, 129]
[19, 2, 0, 108, 0, 0, 0, 1]
[19, 3, 0, 99, 128, 128, 128, 129]
[19, 2, 0, 107, 0, 0, 0, 232]
[19, 3, 0, 99, 128, 128, 128, 232]
[19, 2, 0, 107, 0, 0, 0, 208]
[19, 3, 0, 99, 128, 128, 128, 208]
[19, 2, 0, 107, 0, 0, 0, 65]
[19, 3, 0, 99, 128, 128, 128, 193]
[19, 2, 0, 107, 0, 0, 0, 19]
[19, 3, 0, 99, 128, 128, 128, 147]
[19, 2, 0, 107, 0, 0, 0, 36]
[19, 3, 0, 99, 128, 128, 128, 164]
[19, 2, 0, 107, 0, 0, 0, 172]
[19, 3, 0, 99, 128, 128, 128, 172]
[19, 2, 0, 106, 0, 0, 0, 145]
[19, 3, 0, 99, 128, 128, 128, 145]
[19, 2, 0, 106, 0, 0, 0, 129]
[19, 3, 0, 99, 128, 128, 128, 129]
[19, 2, 0, 106, 0, 0, 0, 115]
[19, 3, 0, 99, 128, 128, 128, 243]
[19, 2, 0, 106, 0, 0, 0, 176]
[19, 3, 0, 99, 128, 128, 128, 176]
[19, 2, 0, 107, 0, 0, 0, 182]
[19, 3, 0, 99, 128, 128, 128, 182]
[19, 2, 0, 107, 0, 0, 0, 254]
[19, 3, 0, 99, 128, 128, 128, 254]
[19, 2, 0, 107, 0, 0, 0, 219]
[19, 3, 0, 99, 128, 128, 128, 219]
[19, 2, 0, 107, 0, 0, 0, 97]
[19, 3, 0, 99, 128, 128, 128, 225]
[19, 2, 0, 106, 0, 0, 0, 238]
[19, 3, 0, 99, 128, 128, 128, 238]
[19, 2, 0, 106, 0, 0, 0, 224]
[19, 3, 0, 99, 128, 128, 128, 224]
[19, 2, 0, 105, 0, 0, 0, 232]
[19, 3, 0, 99, 128, 128, 128, 232]
[19, 2, 0, 105, 0, 0, 0, 112]
[19, 3, 0, 99, 128, 128, 128, 240]
[19, 2, 0, 105, 0, 0, 0, 200]
[19, 3, 0, 99, 128, 128, 128, 200]
[19, 2, 0, 106, 0, 0, 0, 118]
[19, 3, 0, 99, 128, 128, 128, 246]
[19, 2, 0, 107, 0, 0, 0, 150]
[19, 3, 0, 99, 128, 128, 128, 150]
[19, 2, 0, 107, 0, 0, 0, 195]
[19, 3, 0, 99, 128, 128, 128, 195]
[19, 2, 0, 108, 0, 0, 0, 100]
[19, 3, 0, 99, 128, 128, 128, 228]
[19, 2, 0, 108, 0, 0, 0, 1]
[19, 3, 0, 99, 128, 128, 128, 129]
[19, 2, 0, 107, 0, 0, 0, 123]
[19, 3, 0, 99, 128, 128, 128, 251]
[19, 2, 0, 106, 0, 0, 0, 30]
[19, 3, 0, 99, 128, 128, 128, 158]
[19, 2, 0, 105, 0, 0, 0, 25]
[19, 3, 0, 99, 128, 128, 128, 153]
[19, 2, 0, 104, 0, 0, 0, 252]
[19, 3, 0, 99, 128, 128, 128, 252]
[19, 2, 0, 105, 0, 0, 0, 105]
[19, 3, 0, 99, 128, 128, 128, 233]
[19, 2, 0, 105, 0, 0, 0, 84]
[19, 3, 0, 99, 128, 128, 128, 212]
[19, 2, 0, 106, 0, 0, 0, 89]
[19, 3, 0, 99, 128, 128, 128, 217]
[19, 2, 0, 107, 0, 0, 0, 196]
[19, 3, 0, 99, 128, 128, 128, 196]
[19, 2, 0, 107, 0, 0, 0, 185]
[19, 3, 0, 99, 128, 128, 128, 185]
[19, 2, 0, 108, 0, 0, 0, 180]
[19, 3, 0, 99, 128, 128, 128, 180]
[19, 2, 0, 108, 0, 0, 0, 217]
